stock_date,product_id,total_stock
2021-02-27,157316,100
2021-07-28,110908,316
2021-10-21,154557,354
2021-03-10,161147,160
2021-03-19,149301,1412
2021-12-12,110853,11
2021-06-30,161147,545
2021-02-09,149306,186
2021-03-09,154557,114
2021-10-01,133888,205
2021-12-31,157913,515
2021-05-22,149306,124
2021-02-24,156866,425
2021-07-27,149301,710
2021-11-04,149306,248
2021-02-11,136250,111
2021-03-26,162102,901
2021-09-10,121807,192
2021-07-26,134200,614
2021-04-19,134200,588
2021-04-25,143220,608
2021-08-18,106100,47
2021-12-01,149301,443
2021-03-29,106100,40
2021-12-05,132284,33
2021-07-28,125506,462
2021-10-10,112437,665
2021-04-04,106100,40
2021-02-10,154553,30
2021-09-04,164725,11
2021-05-27,134200,552
2021-06-04,121807,166
2021-08-14,121807,195
2021-05-02,103851,874
2021-05-18,162101,1578
2021-01-15,110908,133
2021-02-08,112376,658
2021-05-05,157317,217
2021-12-11,107645,233
2021-08-10,110908,295
2021-06-14,122363,322
2021-09-12,112437,440
2021-12-05,154553,5
2021-01-10,112582,5
2021-09-01,157317,221
2021-10-02,131910,235
2021-08-13,112582,61
2021-10-18,134200,775
2021-08-19,106100,46
2021-08-10,132842,571
2021-02-07,157316,24
2021-12-28,125506,325
2021-03-11,143226,1
2021-11-18,156095,36
2021-03-21,128194,11
2021-06-09,156485,0
2021-12-19,112377,918
2021-09-24,145377,28
2021-11-08,106100,22
2021-01-27,112582,4
2021-07-26,160649,60
2021-06-19,134200,672
2021-10-19,132842,281
2021-10-18,110675,969
2021-07-03,143226,541
2021-03-29,110908,204
2021-10-14,154557,260
2021-12-04,160649,5
2021-01-26,157316,32
2021-12-09,136250,123
2021-09-06,161147,311
2021-12-03,164725,2
2021-01-18,103851,650
2021-09-01,156474,9
2021-02-28,110675,53
2021-03-25,156866,398
2021-07-24,131910,144
2021-03-05,139935,10148
2021-12-30,161147,232
2021-05-28,143226,277
2021-02-26,106100,83
2021-09-01,112437,537
2021-07-15,143226,416
2021-11-19,124329,237
2021-12-06,122363,123
2021-06-13,156485,35
2021-11-08,112377,270
2021-03-05,149306,121
2021-01-21,156095,4285
2021-05-02,107645,583
2021-01-16,157317,54
2021-05-09,110675,295
2021-12-11,121807,35
2021-06-27,156474,134
2021-06-29,149301,914
2021-04-29,106100,1295
2021-11-08,139935,6275
2021-01-02,134200,636
2021-12-11,164725,2
2021-07-16,157316,4
2021-07-13,126707,24
2021-02-07,132284,103
2021-07-22,125506,527
2021-08-13,163385,179
2021-09-09,132408,392
2021-06-20,133888,85
2021-08-18,142254,202
2021-02-07,124455,92
2021-05-22,112377,190
2021-10-20,125506,321
2021-01-18,132842,89
2021-10-12,142254,172
2021-08-14,157913,223
2021-11-26,157317,1364
2021-08-05,164725,13
2021-03-21,156095,498
2021-10-09,154557,353
2021-11-26,157316,558
2021-02-21,156095,1874
2021-01-20,134200,617
2021-12-15,162101,728
2021-06-09,163385,10
2021-12-19,143220,322
2021-09-29,156095,7
2021-05-18,139935,8246
2021-11-20,142254,415
2021-10-07,157913,162
2021-03-16,106100,60
2021-07-16,106100,86
2021-09-05,124329,320
2021-03-23,154553,49
2021-12-06,132408,177
2021-04-28,157317,191
2021-05-08,132408,299
2021-12-10,126707,353
2021-07-30,122363,322
2021-10-06,156474,4
2021-08-16,122363,281
2021-10-15,143220,482
2021-04-17,107645,609
2021-02-15,107645,266
2021-03-23,106100,55
2021-12-09,103851,1100
2021-08-01,143226,483
2021-09-01,156866,198
2021-12-24,110908,39
2021-06-25,142254,335
2021-02-14,157316,8
2021-07-28,112582,221
2021-05-02,143220,441
2021-09-12,145377,29
2021-04-20,157317,300
2021-04-07,132284,2
2021-02-23,132284,173
2021-08-04,139935,7792
2021-07-05,157318,385
2021-08-05,149306,34
2021-03-08,110908,106
2021-08-02,156485,2
2021-07-22,142254,280
2021-12-18,142254,84
2021-11-11,112376,477
2021-12-30,128772,327
2021-05-11,110675,282
2021-03-11,139935,10065
2021-02-17,156485,3
2021-01-19,124455,78
2021-10-23,145377,22
2021-04-23,134358,83
2021-08-06,149306,34
2021-01-31,124455,90
2021-11-23,112582,22
2021-09-05,132842,633
2021-11-04,161147,265
2021-09-05,128194,29
2021-07-03,143220,573
2021-06-30,128772,32
2021-11-20,156485,263
2021-11-25,156485,118
2021-09-12,133888,103
2021-09-18,157316,150
2021-01-21,149306,43
2021-07-27,156474,69
2021-08-30,145377,28
2021-11-22,157913,361
2021-10-06,157913,163
2021-10-10,122363,208
2021-06-10,112582,1082
2021-12-15,110675,324
2021-12-18,132284,36
2021-08-24,106100,50
2021-07-28,133888,74
2021-10-13,139935,6704
2021-04-03,149301,1725
2021-05-16,122363,379
2021-12-23,134200,730
2021-10-17,157316,34
2021-12-24,164725,2
2021-11-26,143226,366
2021-12-12,143220,262
2021-11-08,107645,179
2021-10-19,112437,539
2021-11-29,132284,32
2021-04-12,149306,48
2021-09-26,156485,2
2021-02-14,133888,134
2021-01-14,131910,187
2021-10-15,149306,78
2021-09-28,143220,278
2021-09-09,145377,28
2021-08-23,125506,332
2021-10-20,162101,348
2021-06-29,124329,269
2021-09-30,154553,9
2021-11-16,156474,4
2021-03-20,133888,149
2021-05-18,128772,104
2021-12-06,143226,330
2021-06-21,142254,294
2021-03-19,156095,525
2021-08-01,132408,370
2021-07-07,112582,115
2021-02-28,149306,154
2021-01-15,112582,3
2021-04-11,162101,181
2021-03-16,134358,20
2021-08-29,126707,13
2021-12-05,124455,7
2021-02-26,139935,10247
2021-11-09,112437,44
2021-09-30,132408,490
2021-11-12,112376,460
2021-03-22,157316,96
2021-01-06,128772,183
2021-10-06,161147,332
2021-04-14,161147,138
2021-06-14,124455,59
2021-08-18,125506,345
2021-02-24,134200,657
2021-03-02,131910,322
2021-09-05,133888,108
2021-01-13,106100,88
2021-08-17,110853,3
2021-03-22,112376,1079
2021-12-29,110853,9
2021-05-30,154553,25
2021-02-19,122363,196
2021-03-09,124329,177
2021-04-19,154553,19
2021-02-20,157316,3
2021-01-06,156866,530
2021-06-30,156474,121
2021-11-19,154553,5
2021-03-14,143226,2
2021-08-04,110675,66
2021-11-05,145377,21
2021-08-01,157913,372
2021-12-26,132408,170
2021-03-27,132408,281
2021-05-24,112376,829
2021-09-30,149301,567
2021-09-02,126707,13
2021-05-18,154557,66
2021-05-04,106100,786
2021-09-13,103851,567
2021-09-17,112376,782
2021-07-01,132284,107
2021-10-13,112582,16
2021-10-12,156474,5
2021-06-20,107645,310
2021-10-11,142254,160
2021-05-08,121807,210
2021-07-19,157316,63
2021-01-09,132408,274
2021-09-04,162102,581
2021-03-24,128772,222
2021-05-15,131910,390
2021-02-18,131910,589
2021-05-24,106100,776
2021-09-27,156866,211
2021-03-12,134358,21
2021-12-14,157318,588
2021-10-07,125506,362
2021-01-19,156474,75
2021-03-16,131910,507
2021-05-28,133888,68
2021-04-17,156866,70
2021-12-09,162101,712
2021-08-22,164725,13
2021-09-22,126707,16
2021-07-01,103851,573
2021-10-16,162101,444
2021-02-19,112377,607
2021-03-03,124455,40
2021-02-15,156095,1856
2021-05-01,157316,76
2021-05-20,128194,12
2021-06-25,134358,146
2021-10-27,162102,1091
2021-11-23,157318,1055
2021-09-07,154557,89
2021-08-06,134200,559
2021-04-02,157913,578
2021-05-24,157318,75
2021-07-07,106100,241
2021-06-23,157316,12
2021-08-03,154557,161
2021-06-02,164725,33
2021-04-22,142254,62
2021-11-05,154557,207
2021-03-20,132284,51
2021-06-07,132842,545
2021-03-03,154553,40
2021-07-23,132408,381
2021-07-25,125506,495
2021-06-02,143220,692
2021-05-10,125506,658
2021-11-03,112376,533
2021-12-06,128194,14
2021-11-30,143220,389
2021-11-10,122363,135
2021-02-08,126707,24
2021-08-05,131910,104
2021-10-14,112437,575
2021-12-22,162101,670
2021-01-07,132284,261
2021-12-04,103851,610
2021-06-14,128194,4
2021-07-24,112377,441
2021-10-04,143226,903
2021-10-05,149306,88
2021-05-30,132408,327
2021-02-05,154557,95
2021-10-18,164725,4
2021-10-06,136250,262
2021-08-16,143226,342
2021-07-25,110675,71
2021-08-10,103851,398
2021-07-19,132284,102
2021-01-27,157317,73
2021-07-17,162101,245
2021-09-04,154557,130
2021-06-09,107645,481
2021-03-16,110908,206
2021-05-16,163385,21
2021-07-19,154557,124
2021-08-10,128194,33
2021-12-22,132842,795
2021-02-11,122363,216
2021-04-17,157317,311
2021-04-16,154553,28
2021-05-29,132408,328
2021-02-17,112376,511
2021-08-26,156485,2
2021-10-17,122363,210
2021-02-02,124455,120
2021-05-02,122363,334
2021-10-09,132408,384
2021-12-01,145377,20
2021-04-26,107645,486
2021-09-23,126707,16
2021-07-21,110853,12
2021-12-15,132284,84
2021-07-09,157316,5
2021-03-22,132408,319
2021-04-13,112376,1024
2021-12-01,128194,20
2021-06-06,157913,475
2021-09-14,162102,551
2021-08-15,132284,36
2021-08-15,154557,122
2021-12-22,157317,1171
2021-04-27,134358,127
2021-09-11,128194,20
2021-12-10,154553,6
2021-03-18,132284,57
2021-07-17,149301,826
2021-07-18,121807,214
2021-06-29,142254,230
2021-06-25,106100,969
2021-12-22,157316,342
2021-11-01,156095,21
2021-08-04,103851,465
2021-02-05,143220,335
2021-09-24,124455,8
2021-11-29,177925,1060
2021-12-11,142254,164
2021-02-03,128772,229
2021-12-12,139935,843
2021-04-08,125506,1050
2021-01-09,112377,411
2021-03-05,110675,501
2021-10-15,139935,6688
2021-11-22,149306,362
2021-04-30,106100,1294
2021-02-09,106100,64
2021-10-17,112377,275
2021-02-04,142254,83
2021-07-06,139935,7921
2021-05-31,139935,8164
2021-06-29,156485,64
2021-12-17,107645,316
2021-09-20,121807,151
2021-01-25,122363,203
2021-10-12,124455,8
2021-05-08,157317,203
2021-11-06,110908,133
2021-05-23,133888,75
2021-11-14,145377,22
2021-12-11,157317,1230
2021-08-28,112437,546
2021-01-20,110675,78
2021-10-12,122363,198
2021-05-18,161147,225
2021-09-22,128194,63
2021-10-26,126707,9
2021-05-19,134200,553
2021-01-11,110675,87
2021-10-08,163385,328
2021-03-27,110675,434
2021-06-25,133888,88
2021-03-28,124329,103
2021-02-25,131910,528
2021-04-16,139935,8413
2021-06-01,157318,39
2021-02-01,122363,205
2021-04-26,161147,352
2021-02-14,157318,146
2021-12-28,122363,125
2021-08-27,156866,235
2021-03-24,121807,144
2021-08-18,163385,154
2021-09-17,132284,62
2021-02-07,110853,548
2021-07-04,164725,89
2021-12-30,177925,1353
2021-09-27,157318,156
2021-02-26,125506,575
2021-07-22,154557,105
2021-12-21,154553,3
2021-04-27,156485,32
2021-11-25,112376,665
2021-09-23,132408,394
2021-12-18,110853,8
2021-02-06,156095,2343
2021-12-26,156095,22
2021-02-15,145377,559
2021-07-09,112377,382
2021-06-03,132842,729
2021-05-16,132842,612
2021-06-29,132408,344
2021-02-24,156095,1655
2021-08-12,110853,10
2021-12-05,143220,366
2021-07-04,154557,194
2021-12-21,162101,672
2021-11-08,110675,879
2021-12-03,143220,391
2021-08-18,112437,594
2021-12-01,156095,8
2021-01-21,122363,141
2021-11-12,110675,855
2021-01-07,132408,285
2021-04-11,154553,42
2021-06-24,142254,340
2021-05-10,154557,44
2021-10-01,103851,335
2021-02-28,124329,127
2021-08-29,142254,118
2021-06-12,164725,327
2021-12-27,125506,332
2021-08-02,134200,579
2021-12-21,149301,1666
2021-10-07,128772,221
2021-12-19,112437,44
2021-12-01,142254,367
2021-10-09,124329,313
2021-01-01,156474,84
2021-08-28,164725,8
2021-01-17,154553,24
2021-01-04,112582,4
2021-09-08,122363,235
2021-03-21,156485,1
2021-06-28,143220,511
2021-06-17,156474,208
2021-08-16,156866,293
2021-06-10,106100,1247
2021-02-04,149301,634
2021-07-03,160649,174
2021-05-26,156474,332
2021-12-10,162102,825
2021-10-30,134358,204
2021-12-04,131910,28
2021-03-01,126707,25
2021-04-13,134200,521
2021-05-09,156866,319
2021-02-06,128194,88
2021-10-15,157316,40
2021-06-28,136250,1263
2021-07-25,110853,12
2021-10-13,112376,705
2021-01-16,142254,72
2021-10-09,157316,61
2021-06-21,149301,1027
2021-02-14,139935,2334
2021-11-15,126707,81
2021-10-20,110908,239
2021-12-15,106100,22
2021-04-06,149306,62
2021-07-29,110908,301
2021-08-17,103851,956
2021-12-08,112377,1163
2021-10-02,125506,434
2021-11-11,149301,365
2021-06-28,112437,1253
2021-11-18,162101,551
2021-11-26,112437,241
2021-12-17,139935,4373
2021-11-04,124329,278
2021-11-26,112376,600
2021-08-31,110853,12
2021-05-25,121807,115
2021-07-07,143220,563
2021-05-02,139935,8327
2021-02-01,156866,509
2021-03-03,128194,141
2021-08-24,132408,308
2021-04-16,126707,24
2021-08-10,156474,85
2021-03-01,154553,47
2021-09-11,143226,256
2021-06-22,145377,57
2021-03-06,134200,674
2021-02-05,107645,369
2021-11-26,162102,1083
2021-01-23,132284,227
2021-10-02,156474,4
2021-09-08,156474,9
2021-10-13,142254,167
2021-10-25,139935,6598
2021-11-22,139935,5622
2021-07-07,125506,461
2021-11-08,136250,167
2021-10-07,106100,25
2021-12-07,143226,318
2021-01-26,131910,480
2021-04-20,143220,681
2021-11-16,149301,362
2021-08-14,134358,96
2021-08-08,134200,553
2021-09-25,149306,103
2021-01-06,156485,16
2021-03-06,142254,96
2021-09-28,157913,181
2021-08-28,145377,29
2021-07-23,126707,24
2021-05-15,134200,543
2021-10-07,163385,388
2021-08-03,164725,15
2021-01-22,157913,705
2021-08-17,149306,52
2021-12-28,103851,692
2021-11-25,133888,121
2021-04-15,131910,296
2021-07-06,134200,586
2021-01-04,156866,537
2021-01-24,112437,1915
2021-07-15,110853,12
2021-04-22,112582,436
2021-01-15,106100,61
2021-10-08,156866,194
2021-04-11,156866,224
2021-05-16,156485,42
2021-06-27,112376,809
2021-07-29,156474,107
2021-04-05,161147,99
2021-07-07,128772,40
2021-02-19,157316,3
2021-12-05,122363,127
2021-12-16,132284,44
2021-02-28,122363,192
2021-07-21,154557,113
2021-10-10,133888,185
2021-07-10,154553,47
2021-10-19,163385,368
2021-07-15,106100,91
2021-08-10,162102,434
2021-05-23,131910,319
2021-01-09,124455,105
2021-04-23,143226,615
2021-08-22,163385,247
2021-12-01,122363,132
2021-02-07,161147,15
2021-12-01,162101,877
2021-05-21,107645,319
2021-02-11,112377,674
2021-09-09,110908,98
2021-04-01,112377,556
2021-07-06,143220,562
2021-11-10,132284,20
2021-10-13,156095,37
2021-03-14,161147,152
2021-08-26,156095,11
2021-08-10,133888,43
2021-03-22,103851,701
2021-12-31,157318,489
2021-03-13,126707,22
2021-01-21,112437,1934
2021-04-23,157317,251
2021-07-02,133888,93
2021-07-21,124455,34
2021-10-12,156485,8
2021-10-31,112377,298
2021-07-12,122363,368
2021-04-05,126707,24
2021-07-06,122363,386
2021-07-11,134358,93
2021-10-22,124329,282
2021-12-25,156485,28
2021-08-12,162102,408
2021-09-07,103851,669
2021-04-20,133888,62
2021-02-23,156866,430
2021-11-28,156485,42
2021-01-24,149301,575
2021-05-29,143220,517
2021-01-15,157913,809
2021-12-20,124455,6
2021-11-04,156485,1
2021-11-23,131910,47
2021-06-15,122363,307
2021-11-20,149301,359
2021-07-06,132842,831
2021-06-29,122363,290
2021-10-17,154553,6
2021-07-26,110853,11
2021-09-30,107645,496
2021-11-11,157913,427
2021-10-21,161147,306
2021-03-31,157913,638
2021-09-10,132842,677
2021-09-26,157913,172
2021-09-26,143220,238
2021-04-10,110908,391
2021-07-01,154553,62
2021-01-05,131910,241
2021-08-19,125506,342
2021-05-14,112437,986
2021-02-11,126707,24
2021-09-29,149301,579
2021-10-30,149306,37
2021-07-31,107645,878
2021-07-17,133888,82
2021-04-26,157317,251
2021-09-20,112437,530
2021-08-29,121807,203
2021-06-13,134200,680
2021-12-26,156866,88
2021-08-23,110908,249
2021-08-26,143220,544
2021-01-25,121807,45
2021-08-10,149306,33
2021-03-24,106100,40
2021-09-07,121807,200
2021-12-03,162101,840
2021-06-17,163385,23
2021-04-30,162101,1601
2021-10-13,110675,961
2021-03-30,132842,366
2021-09-25,125506,388
2021-04-24,106100,800
2021-01-01,106100,87
2021-03-19,156866,406
2021-11-08,122363,141
2021-06-01,121807,210
2021-12-31,106100,19
2021-02-22,132284,183
2021-10-24,134200,608
2021-11-02,149301,409
2021-10-08,112376,727
2021-09-21,160649,14
2021-06-09,128194,6
2021-06-08,128772,145
2021-04-01,139935,9847
2021-10-16,124455,8
2021-12-06,136250,129
2021-01-17,157316,16
2021-12-31,145377,20
2021-08-27,128194,47
2021-07-14,128194,54
2021-07-10,139935,1355
2021-10-05,110675,37
2021-05-13,112437,677
2021-09-16,110853,10
2021-01-15,157317,85
2021-11-04,143226,640
2021-03-12,128194,41
2021-03-08,136250,32
2021-11-24,126707,787
2021-04-24,157318,153
2021-07-21,163385,33
2021-07-26,156485,53
2021-07-09,112376,699
2021-06-07,164725,475
2021-05-06,132408,309
2021-03-01,133888,132
2021-05-14,163385,25
2021-09-02,161147,317
2021-12-24,149306,337
2021-06-01,163385,21
2021-03-16,156095,747
2021-03-27,142254,69
2021-12-04,132408,179
2021-09-21,124329,345
2021-11-29,162101,869
2021-06-23,106100,903
2021-11-01,112582,17
2021-06-02,110853,18
2021-05-12,112376,923
2021-02-26,134358,22
2021-05-10,143226,110
2021-12-31,124329,432
2021-05-06,156485,42
2021-05-15,136250,646
2021-09-19,157318,326
2021-04-10,162102,887
2021-08-19,124329,305
2021-07-28,156095,14
2021-02-05,103851,735
2021-07-19,157318,304
2021-12-13,142254,147
2021-12-19,157316,386
2021-02-24,156485,1
2021-12-01,139935,5034
2021-08-12,126707,13
2021-05-07,110675,300
2021-08-09,156095,11
2021-07-19,106100,81
2021-03-04,156485,1
2021-09-19,132284,55
2021-09-29,121807,117
2021-12-19,161147,305
2021-06-17,112376,890
2021-03-13,112376,1144
2021-02-27,112437,2536
2021-07-23,160649,61
2021-07-26,132408,378
2021-11-29,110675,507
2021-09-08,112582,4
2021-03-28,112437,1426
2021-11-02,132284,26
2021-11-08,157913,434
2021-11-04,112437,57
2021-01-03,124329,225
2021-07-23,134358,121
2021-09-06,110675,53
2021-07-18,160649,86
2021-05-22,156095,13
2021-08-02,106100,64
2021-05-18,143220,416
2021-10-23,154557,324
2021-12-12,132284,31
2021-03-18,154553,67
2021-05-05,134200,561
2021-09-21,128772,176
2021-07-30,136250,1177
2021-09-21,134358,14
2021-01-20,110853,326
2021-08-17,157913,226
2021-12-20,112582,17
2021-02-05,156866,497
2021-09-19,124329,348
2021-08-27,136250,1085
2021-04-17,149306,41
2021-02-24,103851,619
2021-07-18,163385,44
2021-02-08,149306,211
2021-02-20,107645,417
2021-11-15,128194,10
2021-02-24,132408,378
2021-11-17,161147,254
2021-07-29,145377,51
2021-05-22,161147,137
2021-11-24,149306,495
2021-01-06,134200,623
2021-09-18,145377,28
2021-06-22,149301,1170
2021-09-05,107645,257
2021-10-30,126707,108
2021-02-20,121807,3
2021-09-17,157318,349
2021-04-25,142254,75
2021-11-09,161147,252
2021-05-14,142254,55
2021-12-19,131910,18
2021-09-17,156485,1
2021-12-28,132408,166
2021-08-29,110908,181
2021-02-19,112582,3
2021-09-21,125506,444
2021-03-19,128772,241
2021-08-05,106100,61
2021-10-31,110853,10
2021-01-13,156485,16
2021-01-07,110675,89
2021-08-13,139935,7702
2021-04-05,110908,210
2021-07-04,124329,256
2021-10-19,143220,447
2021-10-27,110853,10
2021-07-04,142254,343
2021-03-18,122363,252
2021-08-31,131910,120
2021-09-11,164725,1
2021-03-01,112582,4
2021-11-12,121807,151
2021-11-07,124455,8
2021-01-06,154553,51
2021-01-04,121807,210
2021-09-10,157913,205
2021-07-31,156474,108
2021-11-28,161147,226
2021-12-23,112376,1210
2021-10-14,161147,312
2021-02-13,145377,582
2021-08-23,136250,1096
2021-03-01,128194,181
2021-12-17,143226,546
2021-10-31,136250,172
2021-03-06,103851,739
2021-01-30,154557,93
2021-11-15,124455,8
